Date,High,Low,Open,Close,Volume,Adj Close
11/28/2011,33.27999878,31.80999947,32,32.56000137,681200,32.56000137
11/29/2011,33.06999969,31.62999916,32.49000168,31.75,591100,31.75
11/30/2011,32.93000031,32.22000122,32.5,32.74000168,760300,32.74000168
12/1/2011,33.99000168,31.97999954,32.56999969,32.59999847,1030200,32.59999847
12/2/2011,33.68999863,32.40000153,32.83000183,33.29999924,802800,33.29999924
12/5/2011,35,33.43000031,33.52999878,34.41999817,1160100,34.41999817
12/6/2011,34.97999954,34.02999878,34.20000076,34.86999893,951800,34.86999893
12/7/2011,34.88999939,33.79999924,34.63000107,34.18999863,674300,34.18999863
12/8/2011,31.64999962,29.61000061,30.84000015,30.88999939,3305800,30.88999939
12/9/2011,31.12000084,30.28000069,30.54000092,31.04000092,1239500,31.04000092
12/12/2011,30.62000084,30.02000046,30.44000053,30.40999985,758700,30.40999985
12/13/2011,30.93000031,28.90999985,30.56999969,29.45000076,994100,29.45000076
12/14/2011,29.68000031,28,29.5,28.53000069,1163900,28.53000069
12/15/2011,29.17000008,28.12000084,28.67000008,28.62000084,700300,28.62000084
12/16/2011,28.93000031,27.97999954,28.79000092,28,1029700,28
12/19/2011,28.5,27.37000084,28.09000015,27.75,987000,27.75
12/20/2011,28.45000076,27.71999931,28.04999924,27.89999962,843300,27.89999962
12/21/2011,28.06999969,26.03000069,27.90999985,27.56999969,1705500,27.56999969
12/22/2011,28.04999924,27.29999924,27.60000038,27.77000046,1009400,27.77000046
12/23/2011,28,27.52000046,28,27.89999962,591400,27.89999962
12/27/2011,28.77000046,27.63999939,27.65999985,28.56999969,777500,28.56999969
12/28/2011,29.23999977,28.04000092,28.98999977,28.51000023,575200,28.51000023
12/29/2011,29.34000015,28.54999924,28.59000015,28.72999954,488200,28.72999954
12/30/2011,28.97999954,28.25,28.48999977,28.55999947,339800,28.55999947
1/3/2012,29.5,27.64999962,28.94000053,28.07999992,928100,28.07999992
1/4/2012,28.67000008,27.5,28.20999908,27.70999908,630100,27.70999908
1/5/2012,27.93000031,26.85000038,27.76000023,27.12000084,1005500,27.12000084
1/6/2012,27.79000092,26.40999985,27.20000076,26.90999985,986300,26.90999985
1/9/2012,27.48999977,26.12000084,27,27.25,897000,27.25
1/10/2012,27.76000023,27.25,27.44000053,27.62000084,671800,27.62000084
1/11/2012,28.37999916,27.29999924,27.62000084,28.22999954,672300,28.22999954
1/12/2012,28.62000084,27.80999947,28.47999954,28.25,729300,28.25
1/13/2012,28.5,22.63999939,28.39999962,22.79000092,5500400,22.79000092
1/17/2012,27.34000015,26.40999985,26.62000084,26.60000038,4651600,26.60000038
1/18/2012,26.87999916,26.25,26.69000053,26.80999947,1260200,26.80999947
1/19/2012,27.73999977,26.61000061,27.19000053,26.76000023,1246300,26.76000023
1/20/2012,27,26.39999962,26.89999962,26.60000038,662300,26.60000038
1/23/2012,27.20999908,26.60000038,26.80999947,26.77000046,594600,26.77000046
1/24/2012,27.68000031,26.44000053,26.62999916,27.42000008,858000,27.42000008
1/25/2012,28.01000023,27.04999924,27.27000046,27.96999931,611200,27.96999931
1/26/2012,29.57999992,28,28.06999969,28.94000053,1271100,28.94000053
1/27/2012,29.71999931,28.5,28.5,29.32999992,748400,29.32999992
1/30/2012,29.61000061,28.53000069,29.48999977,29.56999969,729000,29.56999969
1/31/2012,30,28.87000084,29.89999962,29.06999969,956400,29.06999969
2/1/2012,29.70000076,29,29.06999969,29.57999992,523200,29.57999992
2/2/2012,30.87999916,29.61000061,29.71999931,30.25,805700,30.25
2/3/2012,31.32999992,30.25,30.40999985,31.14999962,764500,31.14999962
2/6/2012,31.89999962,31.04999924,31.10000038,31.79999924,652100,31.79999924
2/7/2012,31.79999924,30.81999969,31.79999924,31.60000038,1021600,31.60000038
2/8/2012,32.00999832,31.29000092,31.60000038,31.93000031,623700,31.93000031
2/9/2012,32.90000153,31.43000031,32,32.58000183,1277100,32.58000183
2/10/2012,32.27000046,29.84000015,32.25999832,31.10000038,1874200,31.10000038
2/13/2012,32.06000137,30.89999962,31.54999924,31.48999977,1157900,31.48999977
2/14/2012,33.79000092,31.39999962,31.73999977,33.16999817,1810800,33.16999817
2/15/2012,34.40999985,32.27000046,33.09999847,33.59999847,2761800,33.59999847
2/16/2012,34.50999832,32.54000092,33.5,34.18000031,2219700,34.18000031
2/17/2012,34.97000122,33.5,33.99000168,34.97000122,1376700,34.97000122
2/21/2012,34.86999893,33.81000137,34.86999893,34.5,1135800,34.5
2/22/2012,34.72000122,32.5,34.5,34.22000122,1654600,34.22000122
2/23/2012,34.97000122,33.56000137,33.99000168,34.52999878,820400,34.52999878
2/24/2012,34.52000046,33.27000046,34.22999954,33.75,959900,33.75
2/27/2012,34,33,33.40999985,33.61999893,606000,33.61999893
2/28/2012,34.43999863,33.16999817,33.63999939,33.81000137,612200,33.81000137
2/29/2012,34.11999893,33.13999939,33.81000137,33.40999985,535700,33.40999985
3/1/2012,34.5,33.31000137,33.50999832,34.40999985,703500,34.40999985
3/2/2012,34.5,33.70999908,34.40000153,34.04000092,550000,34.04000092
3/5/2012,34.40000153,33.45999908,34.34999847,33.77000046,467000,33.77000046
3/6/2012,33.27999878,32.61999893,33.25,33.11000061,573800,33.11000061
3/7/2012,33.31000137,32.90999985,33.11999893,33.11999893,364900,33.11999893
3/8/2012,33.49000168,33.04000092,33.11000061,33.06999969,633300,33.06999969
3/9/2012,35.31000137,33.20000076,33.20000076,34.74000168,1553400,34.74000168
3/12/2012,36.29000092,34.59999847,34.68999863,36.00999832,1963300,36.00999832
3/13/2012,36.59000015,35.5,36.50999832,36.09000015,1001600,36.09000015
3/14/2012,36,34.79999924,36,35.29000092,851500,35.29000092
3/15/2012,35.47999954,34.77999878,35.27999878,35,571600,35
3/16/2012,35.88999939,34.83000183,34.90000153,35.31999969,729300,35.31999969
3/19/2012,35.31999969,34.54000092,35.25999832,34.97999954,1015600,34.97999954
3/20/2012,35.20000076,34.56999969,34.97999954,34.95999908,567000,34.95999908
3/21/2012,35.29999924,34.59999847,34.93999863,35.15000153,607200,35.15000153
3/22/2012,35.15000153,34.29999924,34.97000122,34.40000153,522400,34.40000153
3/23/2012,34.63000107,33.15000153,34.25999832,34.08000183,1170600,34.08000183
3/26/2012,38.09000015,35.04000092,35.59000015,37.40000153,3140500,37.40000153
3/27/2012,39.95000076,37.02999878,37.15999985,37.93999863,2539200,37.93999863
3/28/2012,38.43999863,37.11000061,37.77999878,37.84999847,955000,37.84999847
3/29/2012,38.18999863,37.02999878,38.18999863,37.33000183,796400,37.33000183
3/30/2012,37.93999863,36.68000031,37.52000046,37.24000168,886400,37.24000168
4/2/2012,37.97000122,36.52999878,37.33000183,36.58000183,1028600,36.58000183
4/3/2012,38.47000122,36.66999817,36.70000076,38.00999832,1098100,38.00999832
4/4/2012,35.49000168,34.68999863,35.27000046,35,4481800,35
4/5/2012,35.43999863,34.40999985,35.09999847,34.47999954,1509400,34.47999954
4/9/2012,34.29000092,33.09999847,34.09999847,33.15000153,1655700,33.15000153
4/10/2012,33.84999847,32.09999847,33.15000153,32.45999908,1847700,32.45999908
4/11/2012,33.29000092,32.00999832,33.24000168,33.09000015,1105500,33.09000015
4/12/2012,34.47999954,32.91999817,33.77000046,33.43999863,1033900,33.43999863
4/13/2012,34.04000092,32.84999847,33.93999863,33.59000015,649600,33.59000015
4/16/2012,33.70000076,32.09000015,33.40999985,32.25,1099600,32.25
4/17/2012,33.06999969,32.04000092,32.43000031,32.24000168,1115500,32.24000168
4/18/2012,32.75,31.53000069,32.09000015,32.65999985,823100,32.65999985
4/19/2012,33.43000031,32.5,32.75,33.15999985,774900,33.15999985
4/20/2012,33.72999954,32.93999863,33.13999939,33.15999985,821800,33.15999985
4/23/2012,32.97000122,31.70999908,32.86000061,31.94000053,890800,31.94000053
4/24/2012,32.20000076,31,31.81999969,31.81999969,674500,31.81999969
4/25/2012,32.99000168,32.06999969,32.06999969,32.90999985,712200,32.90999985
4/26/2012,33.52000046,32.90999985,32.95999908,33.49000168,425300,33.49000168
4/27/2012,33.63000107,32.90999985,33.59999847,33.34000015,591000,33.34000015
4/30/2012,33.36000061,32.58000183,33.27000046,33.13000107,413900,33.13000107
5/1/2012,34.20999908,33.13000107,33.13000107,33.77999878,659000,33.77999878
5/2/2012,34.38999939,33.38999939,33.5,33.93999863,497300,33.93999863
5/3/2012,34,32.13000107,33.90999985,32.45999908,841300,32.45999908
5/4/2012,32.45999908,31.39999962,32.31999969,31.82999992,1247500,31.82999992
5/7/2012,32.58000183,31.61000061,31.95999908,32.47000122,1158000,32.47000122
5/8/2012,32.72999954,29.37000084,32.5,30.19000053,3097200,30.19000053
5/9/2012,30.77000046,29.76000023,30.29999924,30.05999947,1947900,30.05999947
5/10/2012,34.68000031,32.40000153,32.97000122,32.95999908,5556300,32.95999908
5/11/2012,33.43999863,32.15999985,32.49000168,32.25,1221300,32.25
5/14/2012,32.13000107,30.04999924,31.92000008,30.05999947,1380900,30.05999947
5/15/2012,30.95999908,29.21999931,30.26000023,29.43000031,1585700,29.43000031
5/16/2012,30.18000031,28.87999916,29.57999992,29.18000031,1257100,29.18000031
5/17/2012,29.79000092,28.23999977,29.29999924,28.56999969,1149000,28.56999969
5/18/2012,28.45999908,26.82999992,28.37000084,27.55999947,1616500,27.55999947
5/21/2012,29.26000023,27.12000084,27.57999992,28.77000046,1475200,28.77000046
5/22/2012,31.34000015,30,30.10000038,30.79999924,2366200,30.79999924
5/23/2012,31.04999924,29.5,30.55999947,31.02000046,1220400,31.02000046
5/24/2012,31.25,29.69000053,31.25,30.28000069,1075600,30.28000069
5/25/2012,30.40999985,29.20000076,30.15999985,29.80999947,757000,29.80999947
5/29/2012,31.93000031,30.01000023,30.01000023,31.69000053,1650000,31.69000053
5/30/2012,31.42000008,30.23999977,31.07999992,30.40999985,1307200,30.40999985
5/31/2012,30.29000092,28.75,30.06999969,29.5,1118700,29.5
6/1/2012,29.15999985,27.76000023,28.53000069,28.14999962,885800,28.14999962
6/4/2012,28.40999985,27.11000061,28.03000069,27.87999916,1030900,27.87999916
6/5/2012,28.38999939,27.55999947,27.84000015,27.90999985,630900,27.90999985
6/6/2012,29.45000076,28.13999939,28.20000076,29.21999931,909900,29.21999931
6/7/2012,29.87000084,28.85000038,29.80999947,28.93000031,492100,28.93000031
6/8/2012,30.19000053,28.14999962,28.86000061,30.07999992,881100,30.07999992
6/11/2012,31,28.95999908,30.30999947,29.12000084,636000,29.12000084
6/12/2012,29.84000015,28.80999947,29.22999954,29.65999985,569000,29.65999985
6/13/2012,30.63999939,29.46999931,29.54999924,29.77000046,844100,29.77000046
6/14/2012,30.64999962,28.62000084,30.18000031,29.38999939,872200,29.38999939
6/15/2012,29.95000076,28.80999947,29.38999939,29.90999985,646800,29.90999985
6/18/2012,32.33000183,29.5,29.94000053,31.84000015,1256800,31.84000015
6/19/2012,32.65999985,31.5,32.02000046,32.09000015,911100,32.09000015
6/20/2012,34.5,33.20999908,33.5,33.77999878,3422400,33.77999878
6/21/2012,34.27999878,31.84000015,34.25999832,32.18999863,1891900,32.18999863
6/22/2012,33.97999954,32.45999908,32.59999847,33.79000092,3046600,33.79000092
6/25/2012,34.11999893,32.75,33.93999863,33.11000061,1498500,33.11000061
6/26/2012,32.34999847,31.38999939,32.04999924,31.61000061,2613900,31.61000061
6/27/2012,32.45000076,31.56999969,31.89999962,31.95999908,1047200,31.95999908
6/28/2012,32.11000061,30.62000084,31.89999962,31.40999985,914100,31.40999985
6/29/2012,32.79999924,31,32.79999924,31.29000092,1125800,31.29000092
7/2/2012,31.79999924,30.19000053,31.35000038,30.39999962,1315600,30.39999962
7/3/2012,31,30.39999962,30.60000038,30.65999985,947000,30.65999985
7/5/2012,31.67000008,30.79999924,30.80999947,31.22999954,1253800,31.22999954
7/6/2012,31.72999954,30.79999924,30.98999977,30.98999977,784500,30.98999977
7/9/2012,31.82999992,30.67000008,30.94000053,31.48999977,910500,31.48999977
7/10/2012,32.47999954,30.88999939,31.54000092,31.27000046,758400,31.27000046
7/11/2012,31.68000031,31.01000023,31.56999969,31.51000023,638600,31.51000023
7/12/2012,33.00999832,30.79999924,31.29000092,32.70000076,1125700,32.70000076
7/13/2012,34.40000153,32.83000183,32.97000122,34.25,1304800,34.25
7/16/2012,36,33.90000153,34.31999969,35.95999908,1744000,35.95999908
7/17/2012,35.20999908,32.38000107,35,33.34999847,2569300,33.34999847
7/18/2012,33.66999817,31.05999947,31.42000008,32.15000153,2881900,32.15000153
7/19/2012,33.15000153,32.04000092,32.72000122,32.27000046,1435900,32.27000046
7/20/2012,32.25,31.25,32.06999969,31.79000092,1568500,31.79000092
7/23/2012,31.29999924,30.62000084,31.04999924,30.65999985,1386800,30.65999985
7/24/2012,31.04000092,29.62000084,30.65999985,29.84000015,1500300,29.84000015
7/25/2012,29.97999954,28.75,29.92000008,28.95000076,2842200,28.95000076
7/26/2012,30,27.63999939,29.89999962,28.12999916,2262300,28.12999916
7/27/2012,29.65999985,28.10000038,28.70999908,29.51000023,1673000,29.51000023
7/30/2012,30.25,27.20999908,29.51000023,27.35000038,2065200,27.35000038
7/31/2012,27.96999931,27.35000038,27.54000092,27.42000008,1575100,27.42000008
8/1/2012,27.98999977,26.03000069,27.98999977,26.25,1592300,26.25
8/2/2012,26.85000038,25.52000046,26.84000015,26.10000038,1305100,26.10000038
8/3/2012,27.54999924,26.73999977,26.89999962,27.27000046,1209500,27.27000046
8/6/2012,28.70000076,27.54999924,27.54999924,28.27000046,1528200,28.27000046
8/7/2012,30.89999962,28.5,28.77000046,30.25,2387200,30.25
8/8/2012,30,28.59000015,29.89999962,29.09000015,1308900,29.09000015
8/9/2012,30,29.12999916,29.52000046,29.40999985,672600,29.40999985
8/10/2012,29.94000053,29.30999947,29.30999947,29.94000053,707400,29.94000053
8/13/2012,31.29999924,29.10000038,29.69000053,31.17000008,870100,31.17000008
8/14/2012,31.17000008,29.26000023,30.75,29.42000008,793400,29.42000008
8/15/2012,29.70000076,28.80999947,29.38999939,29.39999962,525400,29.39999962
8/16/2012,30.38999939,29.5,29.53000069,30.29999924,669000,30.29999924
8/17/2012,30.70999908,29.97999954,30.29000092,30.01000023,508200,30.01000023
8/20/2012,30.38999939,29.10000038,30.14999962,29.51000023,1179100,29.51000023
8/21/2012,30,29,29.57999992,29.11000061,761600,29.11000061
8/22/2012,30.04000092,29.01000023,29.01000023,29.95000076,775500,29.95000076
8/23/2012,30.85000038,29.64999962,30,30.72999954,1471000,30.72999954
8/24/2012,30.23999977,29.40999985,30.05999947,29.5,1429400,29.5
8/27/2012,29.70000076,28.17000008,29.56999969,28.31999969,1350400,28.31999969
8/28/2012,29.37999916,28,28.39999962,28.69000053,1402700,28.69000053
8/29/2012,28.63999939,28.02000046,28.48999977,28.40999985,838900,28.40999985
8/30/2012,28.73999977,28.10000038,28.60000038,28.40999985,656400,28.40999985
8/31/2012,28.84000015,28.20000076,28.61000061,28.52000046,539800,28.52000046
9/4/2012,28.98999977,27.89999962,28.52000046,28.13999939,752500,28.13999939
9/5/2012,28.5,27.80999947,28.01000023,27.94000053,639300,27.94000053
9/6/2012,28.89999962,27.89999962,28,28.54999924,841700,28.54999924
9/7/2012,29.56999969,28.5,28.54999924,29.35000038,953200,29.35000038
9/10/2012,29.35000038,27.29999924,29.20000076,27.37000084,1483300,27.37000084
9/11/2012,28.15999985,27.39999962,27.76000023,27.79999924,1014900,27.79999924
9/12/2012,28.57999992,27.79999924,27.89999962,28.28000069,1145200,28.28000069
9/13/2012,29.5,28.47999954,28.56999969,29.47999954,1484700,29.47999954
9/14/2012,30.64999962,29.64999962,30,30.38999939,1536600,30.38999939
9/17/2012,32.77999878,31.51000023,32.34999847,32.54000092,3212800,32.54000092
9/18/2012,31.89999962,30.68000031,31.87999916,31.34000015,1788500,31.34000015
9/19/2012,31.73999977,30.94000053,31,31.04999924,1048500,31.04999924
9/20/2012,31.5,30.68000031,30.93000031,30.89999962,912400,30.89999962
9/21/2012,31.48999977,29.54000092,31.10000038,30.02000046,1870000,30.02000046
9/24/2012,31.03000069,29.39999962,29.51000023,30.65999985,1301900,30.65999985
9/25/2012,29.47999954,27.53000069,28.62000084,27.65999985,5680400,27.65999985
9/26/2012,28.39999962,27.47999954,27.65999985,27.54000092,1527200,27.54000092
9/27/2012,28.54000092,27.60000038,27.81999969,28.48999977,1758600,28.48999977
9/28/2012,29.88999939,28.61000061,28.72999954,29.28000069,4343400,29.28000069
10/1/2012,29.88999939,29,29.5,29.15999985,884400,29.15999985
10/2/2012,29.88999939,29,29.28000069,29.79999924,729000,29.79999924
10/3/2012,29.95000076,29.23999977,29.75,29.29999924,1052800,29.29999924
10/4/2012,30.10000038,28.64999962,30,29.39999962,1541300,29.39999962
10/5/2012,29.80999947,28.68000031,29.70000076,28.88999939,938600,28.88999939
10/8/2012,29.39999962,28.61000061,28.86000061,29.25,889700,29.25
10/9/2012,29.12000084,28.25,29.12000084,28.37000084,1193000,28.37000084
10/10/2012,28.71999931,28.01000023,28.38999939,28.39999962,503600,28.39999962
10/11/2012,28.97999954,28.25,28.94000053,28.31999969,450600,28.31999969
10/12/2012,28.72999954,27.5,28.31999969,27.63999939,987600,27.63999939
10/15/2012,28.04999924,26.86000061,28.02000046,27.32999992,1468700,27.32999992
10/16/2012,28.09000015,27.34000015,27.67000008,28.05999947,479300,28.05999947
10/17/2012,28.84000015,27.79999924,28.25,28.81999969,668000,28.81999969
10/18/2012,28.98999977,27.78000069,28.98999977,28.04000092,741000,28.04000092
10/19/2012,28.20000076,27.29999924,27.82999992,27.73999977,1027400,27.73999977
10/22/2012,28,27.36000061,27.98999977,27.85000038,470200,27.85000038
10/23/2012,28.55999947,27.37000084,27.37999916,28.38999939,749000,28.38999939
10/24/2012,28.52000046,27.25,28.52000046,27.42000008,1016400,27.42000008
10/25/2012,27.79999924,27.45000076,27.79999924,27.52000046,577700,27.52000046
10/26/2012,27.79999924,27.02000046,27.53000069,27.37999916,477400,27.37999916
10/31/2012,28.35000038,27.37000084,27.70000076,28.12999916,775200,28.12999916
11/1/2012,29.48999977,28.20000076,28.25,29.25,1024100,29.25
11/2/2012,29.54999924,28.54999924,29.27000046,28.92000008,1030300,28.92000008
11/5/2012,31.57999992,29.32999992,29.79999924,31.5,2048900,31.5
11/6/2012,31.20000076,29.95000076,30.61000061,31.14999962,2324000,31.14999962
11/7/2012,32.04999924,30.80999947,31,31.54000092,1714500,31.54000092
11/8/2012,31.87999916,30.94000053,31.01000023,31.30999947,1274000,31.30999947
11/9/2012,30.93000031,29.85000038,30.60000038,30.31999969,863000,30.31999969
11/12/2012,31.42000008,30.15999985,30.29000092,31.06999969,555900,31.06999969
11/13/2012,32,30.71999931,31.29000092,31.61000061,998300,31.61000061
11/14/2012,32.11999893,31.20000076,31.95999908,31.37999916,871300,31.37999916
11/15/2012,31.44000053,30.5,31.29999924,30.81999969,984000,30.81999969
11/16/2012,32,30.59000015,31.14999962,31.84000015,908700,31.84000015
11/19/2012,33.25,31.84000015,32.06999969,32.91999817,1392400,32.91999817
11/20/2012,33.09999847,31.90999985,32.79999924,33,922500,33
11/21/2012,33.47000122,32.29000092,32.61000061,32.47000122,963200,32.47000122
11/23/2012,32.83000183,31.70000076,32.59999847,32.13000107,430300,32.13000107
11/26/2012,32.29999924,31.62000084,32.09999847,32.27000046,495800,32.27000046
11/27/2012,32.65999985,31.52000046,32.13000107,32.15000153,910800,32.15000153
11/28/2012,34.29000092,31.90999985,32,33.22999954,1525200,33.22999954
11/29/2012,34,32.86999893,33.43999863,33.68999863,1103400,33.68999863
11/30/2012,34.27999878,33.00999832,33.63000107,33.81999969,1420300,33.81999969
12/3/2012,35,33.5,33.88999939,34.61999893,2085700,34.61999893
12/4/2012,34.79999924,33.54999924,34.08000183,33.90000153,1263300,33.90000153
12/5/2012,34.18999863,33.58000183,33.81999969,33.70999908,661500,33.70999908
12/6/2012,34.79999924,33.5,33.81999969,33.90000153,660400,33.90000153
12/7/2012,34.49000168,33.84999847,34.29999924,34.16999817,664400,34.16999817
12/10/2012,34.79999924,34.18000031,34.43000031,34.56999969,929800,34.56999969
12/11/2012,35.5,34.45999908,34.59999847,35.27999878,1572600,35.27999878
12/12/2012,35.79999924,34.95000076,35.20999908,35.25999832,2063800,35.25999832
12/13/2012,35.29999924,32.75,35.25999832,33.61000061,2151300,33.61000061
12/14/2012,34.40000153,33.59000015,33.77999878,33.81000137,1023000,33.81000137
12/17/2012,34.5,33.75,33.77000046,34.40000153,824900,34.40000153
12/18/2012,35.06999969,34.25999832,34.25999832,34.59000015,1553900,34.59000015
12/19/2012,35.25999832,34.52000046,34.75,34.61000061,1298800,34.61000061
12/20/2012,34.79000092,34.04999924,34.50999832,34.43000031,921200,34.43000031
12/21/2012,34.16999817,33.58000183,33.93999863,34,1492400,34
12/24/2012,34.34999847,33.54999924,33.63999939,34.27999878,375800,34.27999878
12/26/2012,34.5,33.5,33.95999908,33.59000015,601400,33.59000015
12/27/2012,33.90999985,33,33.5,33.68999863,561100,33.68999863
12/28/2012,33.65000153,33.02000046,33.38000107,33.22000122,414100,33.22000122
12/31/2012,33.97000122,33,33,33.86999893,594900,33.86999893
1/2/2013,35.45000076,34.70999908,35,35.36000061,1194800,35.36000061
1/3/2013,35.45000076,34.75,35.18000031,34.77000046,742000,34.77000046
1/4/2013,34.79999924,33.91999817,34.79999924,34.40000153,674000,34.40000153
1/7/2013,34.79999924,33.90000153,34.79999924,34.34000015,442000,34.34000015
1/8/2013,34.5,33.11000061,34.5,33.68000031,1284000,33.68000031
1/9/2013,34.18999863,33.40000153,34.00999832,33.63999939,698000,33.63999939
1/10/2013,33.99000168,33.38000107,33.86999893,33.52999878,922500,33.52999878
1/11/2013,34.04000092,32.11000061,34.04000092,32.90999985,1563200,32.90999985
1/14/2013,33.38000107,32.84999847,33.08000183,33.25999832,925100,33.25999832
1/15/2013,34.25,33.08000183,33.11000061,33.90000153,1624200,33.90000153
1/16/2013,34.22999954,33.72999954,33.84999847,34.09999847,1378200,34.09999847
1/17/2013,34.84999847,33.91999817,34.15999985,34.38000107,1436700,34.38000107
1/18/2013,34.77999878,33.81999969,34.74000168,34.52000046,3555100,34.52000046
1/22/2013,35.54999924,34.25999832,34.56000137,35.18999863,1920200,35.18999863
1/23/2013,36.24000168,34.95999908,35.02000046,36,1564300,36
1/24/2013,37.72000122,35.84000015,36,36.99000168,1970400,36.99000168
1/25/2013,37.54000092,36.79999924,37,36.97999954,1287800,36.97999954
1/28/2013,38.70999908,36.86000061,36.86000061,38.02999878,1986000,38.02999878
1/29/2013,38.43999863,37.13000107,38.09999847,37.95000076,1426600,37.95000076
1/30/2013,38,37.43000031,37.84999847,37.52000046,968100,37.52000046
1/31/2013,37.86999893,36.93000031,37.86999893,37.50999832,901400,37.50999832
2/1/2013,38.5,37.61999893,38.16999817,38.29999924,1100600,38.29999924
2/4/2013,38.41999817,37.59000015,38.40000153,37.74000168,1128000,37.74000168
2/5/2013,38.65000153,37.68000031,38,38.13000107,1310200,38.13000107
2/6/2013,39.38999939,37.90000153,38.18000031,39.16999817,1893200,39.16999817
2/7/2013,39.68000031,38.95000076,39.18999863,39.47999954,1196600,39.47999954
2/8/2013,40,39.13999939,39.45000076,39.24000168,1139800,39.24000168
2/11/2013,39.15000153,37.5,37.97999954,38.41999817,3266300,38.41999817
2/12/2013,38.86999893,37.29000092,38.45000076,37.88999939,2261300,37.88999939
2/13/2013,39,38.04999924,38.29999924,38.45000076,966800,38.45000076
2/14/2013,38.75,38.20999908,38.63999939,38.27000046,990700,38.27000046
2/15/2013,38.50999832,36.95000076,38.5,37.04000092,2017600,37.04000092
2/19/2013,39.29000092,37.31000137,37.36000061,39.27999878,2701400,39.27999878
2/20/2013,39.65000153,38.45999908,39.29999924,38.54000092,3122000,38.54000092
2/21/2013,37.38999939,34.54000092,36.49000168,35.15999985,9037800,35.15999985
2/22/2013,36.38999939,35.59999847,35.72000122,36.11000061,2547300,36.11000061
2/25/2013,36.75,34.34000015,36.15000153,34.38000107,2889400,34.38000107
2/26/2013,34.95999908,33.79999924,34.45999908,34.43000031,2762900,34.43000031
2/27/2013,35.40999985,34.40000153,34.40999985,35.09999847,1959200,35.09999847
2/28/2013,36.09999847,34.36999893,35.88999939,34.83000183,1964900,34.83000183
3/1/2013,35.08000183,34.25,35,34.65000153,1546600,34.65000153
3/4/2013,35.83000183,34.70000076,34.77000046,35.58000183,1757700,35.58000183
3/5/2013,36.91999817,35.79000092,36,36.65000153,2087000,36.65000153
3/6/2013,37.88000107,36.97000122,37.00999832,37.68999863,1150000,37.68999863
3/7/2013,38.65000153,36.88000107,37.72999954,38.22999954,1158300,38.22999954
3/8/2013,39.43999863,37.36000061,38.06000137,38.47000122,912100,38.47000122
3/11/2013,39.43999863,38.65000153,38.86999893,39.09999847,1579500,39.09999847
3/12/2013,39.38000107,38.84999847,38.90000153,39.11999893,1275100,39.11999893
3/13/2013,39.49000168,38.81000137,39,38.97999954,822000,38.97999954
3/14/2013,38.90999985,36.77000046,38.90000153,36.84999847,2021000,36.84999847
3/15/2013,36.65000153,35.20999908,36.63999939,35.29000092,3279600,35.29000092
3/18/2013,36.06000137,34.91999817,35.29999924,35.15000153,1316100,35.15000153
3/19/2013,35.59999847,34.93999863,35.25,35.08000183,1098500,35.08000183
3/20/2013,36.06999969,35.15999985,35.25999832,35.95000076,1423000,35.95000076
3/21/2013,37.06000137,35.74000168,35.95000076,36.00999832,1146300,36.00999832
3/22/2013,36.79999924,36.20000076,36.20000076,36.61999893,440200,36.61999893
3/25/2013,38.52000046,36.77000046,37.09999847,37.52999878,2378800,37.52999878
3/26/2013,38.22000122,37.65999985,37.97999954,37.86000061,1808200,37.86000061
3/27/2013,38.38000107,37.31000137,37.93999863,38.15999985,1296300,38.15999985
3/28/2013,38.24000168,37.75,38.22999954,37.88999939,1158700,37.88999939
4/1/2013,46.68000031,41.70000076,42.36000061,43.93000031,14098500,43.93000031
4/2/2013,45.5,43.50999832,43.59999847,44.34000015,6652400,44.34000015
4/3/2013,43.47000122,40.20999908,43.09999847,41.09999847,5643600,41.09999847
4/4/2013,42.25,40.81000137,41.11000061,42.00999832,2264800,42.00999832
4/5/2013,42,40.5,42,41.36999893,1552400,41.36999893
4/8/2013,42.54999924,41.50999832,41.97000122,41.83000183,1679000,41.83000183
4/9/2013,41.83000183,40.33000183,41.79999924,40.5,1696100,40.5
4/10/2013,42.00999832,40.61000061,40.70000076,41.86000061,2121100,41.86000061
4/11/2013,44.54999924,41.75,42.06000137,43.59000015,3447400,43.59000015
4/12/2013,45.13999939,43.04999924,43.25,43.75,3149400,43.75
4/15/2013,43.79999924,42.50999832,43.5,43.29999924,1681400,43.29999924
4/16/2013,46.13999939,43.90999985,44.18999863,45.59000015,3180400,45.59000015
4/17/2013,45.95000076,44.54000092,45.5,45.45000076,2118500,45.45000076
4/18/2013,47.59999847,45.38999939,45.97999954,46.97000122,3367900,46.97000122
4/19/2013,49.88000107,47.06999969,47.45999908,47.83000183,3011700,47.83000183
4/22/2013,50.20000076,47.75,48.59999847,50.18999863,3939400,50.18999863
4/23/2013,52.91999817,50.65999985,51,51.00999832,3733800,51.00999832
4/24/2013,51.04999924,48.97999954,50.90000153,50.43000031,2630000,50.43000031
4/25/2013,52.40000153,50.5,50.5,52,2795900,52
4/26/2013,53.74000168,50.61999893,53.13000107,51.20000076,3622100,51.20000076
4/29/2013,54.99000168,51.20000076,51.75999832,54.93999863,3639700,54.93999863
4/30/2013,58.18000031,53.75999832,56,53.99000168,5522600,53.99000168
5/1/2013,55.99000168,53,55.99000168,53.27999878,2742800,53.27999878
5/2/2013,55.27000046,53.70000076,53.84999847,54.11000061,3050400,54.11000061
